date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:35:09	59235/59235	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Nov%202023%2022:19:50%20GMT	https://seantheme.com/color-admin/admin/material/bootstrap_5.html	C:/Users/Hp/Documents/Website%20Templates/Web1/color-admin_admin_material/seantheme.com/color-admin/admin/material/bootstrap_5.html	(from https://seantheme.com/color-admin/admin/material/index_v2.html)
16:35:09	9739/9739	---M--	200	added ('OK')	image/png	date:Fri,%2010%20Jun%202022%2014:35:08%20GMT	https://seantheme.com/color-admin/admin/assets/img/logo/logo-bs5.png	C:/Users/Hp/Documents/Website%20Templates/Web1/color-admin_admin_material/seantheme.com/color-admin/admin/assets/img/logo/logo-bs5.png	(from https://seantheme.com/color-admin/admin/material/index_v2.html)
16:35:10	71592/71592	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Nov%202023%2022:19:50%20GMT	https://seantheme.com/color-admin/admin/material/form_elements.html	C:/Users/Hp/Documents/Website%20Templates/Web1/color-admin_admin_material/seantheme.com/color-admin/admin/material/form_elements.html	(from https://seantheme.com/color-admin/admin/material/index_v2.html)
16:35:10	70713/70713	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Nov%202023%2022:19:50%20GMT	https://seantheme.com/color-admin/admin/material/form_plugins.html	C:/Users/Hp/Documents/Website%20Templates/Web1/color-admin_admin_material/seantheme.com/color-admin/admin/material/form_plugins.html	(from https://seantheme.com/color-admin/admin/material/index_v2.html)
16:35:11	53709/53709	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Nov%202023%2022:19:50%20GMT	https://seantheme.com/color-admin/admin/material/form_slider_switcher.html	C:/Users/Hp/Documents/Website%20Templates/Web1/color-admin_admin_material/seantheme.com/color-admin/admin/material/form_slider_switcher.html	(from https://seantheme.com/color-admin/admin/material/index_v2.html)
16:35:11	51257/51257	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Nov%202023%2022:19:50%20GMT	https://seantheme.com/color-admin/admin/material/form_validation.html	C:/Users/Hp/Documents/Website%20Templates/Web1/color-admin_admin_material/seantheme.com/color-admin/admin/material/form_validation.html	(from https://seantheme.com/color-admin/admin/material/index_v2.html)
16:35:11	50058/50058	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Nov%202023%2022:19:50%20GMT	https://seantheme.com/color-admin/admin/material/form_wizards.html	C:/Users/Hp/Documents/Website%20Templates/Web1/color-admin_admin_material/seantheme.com/color-admin/admin/material/form_wizards.html	(from https://seantheme.com/color-admin/admin/material/index_v2.html)
16:35:12	47701/47701	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Nov%202023%2022:19:50%20GMT	https://seantheme.com/color-admin/admin/material/form_wysiwyg.html	C:/Users/Hp/Documents/Website%20Templates/Web1/color-admin_admin_material/seantheme.com/color-admin/admin/material/form_wysiwyg.html	(from https://seantheme.com/color-admin/admin/material/index_v2.html)
16:35:12	54087/54087	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Nov%202023%2022:19:50%20GMT	https://seantheme.com/color-admin/admin/material/form_editable.html	C:/Users/Hp/Documents/Website%20Templates/Web1/color-admin_admin_material/seantheme.com/color-admin/admin/material/form_editable.html	(from https://seantheme.com/color-admin/admin/material/index_v2.html)
16:35:13	53552/53552	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Nov%202023%2022:19:50%20GMT	https://seantheme.com/color-admin/admin/material/form_multiple_upload.html	C:/Users/Hp/Documents/Website%20Templates/Web1/color-admin_admin_material/seantheme.com/color-admin/admin/material/form_multiple_upload.html	(from https://seantheme.com/color-admin/admin/material/index_v2.html)
16:35:13	46150/46150	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Nov%202023%2022:19:50%20GMT	https://seantheme.com/color-admin/admin/material/form_summernote.html	C:/Users/Hp/Documents/Website%20Templates/Web1/color-admin_admin_material/seantheme.com/color-admin/admin/material/form_summernote.html	(from https://seantheme.com/color-admin/admin/material/index_v2.html)
16:35:13	46564/46564	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Nov%202023%2022:19:50%20GMT	https://seantheme.com/color-admin/admin/material/form_dropzone.html	C:/Users/Hp/Documents/Website%20Templates/Web1/color-admin_admin_material/seantheme.com/color-admin/admin/material/form_dropzone.html	(from https://seantheme.com/color-admin/admin/material/index_v2.html)
16:35:14	61989/61989	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Nov%202023%2022:19:50%20GMT	https://seantheme.com/color-admin/admin/material/table_basic.html	C:/Users/Hp/Documents/Website%20Templates/Web1/color-admin_admin_material/seantheme.com/color-admin/admin/material/table_basic.html	(from https://seantheme.com/color-admin/admin/material/index_v2.html)
16:35:14	60498/60498	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Nov%202023%2022:19:50%20GMT	https://seantheme.com/color-admin/admin/material/table_manage.html	C:/Users/Hp/Documents/Website%20Templates/Web1/color-admin_admin_material/seantheme.com/color-admin/admin/material/table_manage.html	(from https://seantheme.com/color-admin/admin/material/index_v2.html)
